claim_id,claim_family_id,claim_level,claim_type,dataset,cohort,feature_space,feature_family,pipeline,atlas,target,covariates,n_samples,n_features,roi,hemisphere,roi_group,anatomical_group,network,network_7_like,lobe,direction,evidence_metric,evidence_value,coefficient,t_value,p_value,q_value,claim_text,short_claim_text,criteria_passed,status,n_evaluation_pairs,best_overall_label,worst_overall_label,any_stable_and_transferable,any_fragile,max_evidence_spearman,median_evidence_spearman,min_support_jaccard,median_support_jaccard,best_transfer_label,max_auc_oriented,max_abs_transfer_corr,related_experiment_ids,high_concordance_fragile_support,stability_label,transfer_label,overall_label,evidence_spearman,support_jaccard,direction_retention_source_support,transfer_auc_oriented,transfer_spearman_corr,target_type,evaluation_category,feature_family_group,dataset_group,dedup_key,selection_score,selection_reason,review_priority,review_set
ADNI_SPM_MATCHED_FS8_SCHAEFER7_MMSE_198f984def_atomic_roi_LH_Default_Temp_4,ADNI_SPM_MATCHED_FS8_SCHAEFER7_MMSE_198f984def,atomic_roi,mmse_association,ADNI_SPM_MATCHED,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,mmse,age; sex; education,2892,202,LH_Default_Temp_4,LH,Default,temporal,Default,,temporal,higher,t,15.52320334278797,0.2809327138235399,15.52320334278797,2.951056039859592e-52,5.419212000469432e-51,"Higher MMSE is associated with higher LH_Default_Temp_4 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.","Higher MMSE is associated with higher LH_Default_Temp_4 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.9642857142857144,0.9098905984635667,0.5384615384615384,0.7692307692307692,strong,,0.4319838449947505,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,0.9642857142857144,0.5384615384615384,1.0,,0.4319838449947505,mmse,stable_and_transferable,thickness,ADNI_SPM_MATCHED,atomic roi|mmse association|mmse|thickness|lh default temp 4|higher|higher mmse is associated with higher lh default temp 4 schaefer 200 7 network cortical thickness after adjustment for age sex education,7,llm_priority,102,llm_extended
ADNI_SPM_MATCHED_FS8_SCHAEFER7_DX_CN_AD_e23c09f7c3_atomic_roi_RH_Limbic_TempPole_1,ADNI_SPM_MATCHED_FS8_SCHAEFER7_DX_CN_AD_e23c09f7c3,atomic_roi,diagnosis_contrast,ADNI_SPM_MATCHED,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,diagnosis_binary_ad_cn,age; sex; education,1554,202,RH_Limbic_TempPole_1,RH,Limbic,temporal_pole,Limbic,,temporal,lower,t,-16.51722767577813,-0.7837462879471747,-16.51722767577813,1.416262922555091e-56,7.15212775890321e-55,"AD is associated with lower RH_Limbic_TempPole_1 Schaefer 200 7-network cortical thickness compared with CN, after adjustment for age, sex, education.","AD is associated with lower RH_Limbic_TempPole_1 Schaefer 200 7-network cortical thickness compared with CN, after adjustment for age, sex, education.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.8928571428571429,0.8565815086397986,0.6,0.8,strong,0.8132431379398369,,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,0.8928571428571429,0.6,1.0,0.8132431379398369,,diagnosis_or_cdr,stable_and_transferable,thickness,ADNI_SPM_MATCHED,atomic roi|diagnosis contrast|diagnosis binary ad cn|thickness|rh limbic temppole 1|lower|ad is associated with lower rh limbic temppole 1 schaefer 200 7 network cortical thickness compared with cn after adjustment for age sex education,7,llm_priority,103,llm_extended
ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_DX_CN_AD_5a4dc5a219_group_summary_occipital,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_DX_CN_AD_5a4dc5a219,group_summary,group_enrichment,ADNI_baseline,pooled,fastsurfer_cortical_volume,volume,fastsurfer,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,,,occipital,occipital,,,occipital,higher,mean_abs_t,1.59051642700354,0.1226823693141324,,,,"AD-versus-CN effects are concentrated in occipital regions, where 4/8 regions meet support criteria.","AD-versus-CN effects are concentrated in occipital regions, where 4/8 regions meet support criteria.",True,supported,1,fragile,fragile,False,True,0.8775150462088591,0.8775150462088591,0.0526315789473684,0.0526315789473684,weak,0.5641391457507705,,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.8775150462088591,0.0526315789473684,0.6875,0.5641391457507705,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,group summary|group enrichment|diagnosis binary ad cn|volume|nan|higher|ad versus cn effects are concentrated in occipital regions where 4 8 regions meet support criteria,7,llm_priority,104,llm_extended
ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_DX_CN_AD_ddab764881_atomic_roi_LH_Cont_Temp_1,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_DX_CN_AD_ddab764881,atomic_roi,diagnosis_contrast,ADNI_SPM_MATCHED,pooled,spm_thickness_schaefer200_7,thickness,spm_cat12,schaefer200_7network,diagnosis_binary_ad_cn,age; sex; education,1554,202,LH_Cont_Temp_1,LH,Cont,temporal,Cont,,temporal,lower,t,-21.13388073644465,-0.9721948186718846,-21.13388073644465,2.5819345601960494e-87,2.7450041113663265e-86,"AD is associated with lower LH_Cont_Temp_1 Schaefer 200 7-network cortical thickness compared with CN, after adjustment for age, sex, education.","AD is associated with lower LH_Cont_Temp_1 Schaefer 200 7-network cortical thickness compared with CN, after adjustment for age, sex, education.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,1.0,0.9101529372112271,0.6,0.8,strong,0.8132431379398369,,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,1.0,0.6,1.0,0.8132431379398369,,diagnosis_or_cdr,stable_and_transferable,thickness,ADNI_SPM_MATCHED,atomic roi|diagnosis contrast|diagnosis binary ad cn|thickness|lh cont temp 1|lower|ad is associated with lower lh cont temp 1 schaefer 200 7 network cortical thickness compared with cn after adjustment for age sex education,7,llm_priority,105,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_rh_superiortemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,rh_superiortemporal,RH,temporal,temporal,,,temporal,lower,t,-10.778809513385395,-0.7356860548307226,-10.778809513385395,4.773305235737815e-25,2.496805815616703e-24,"AD is associated with lower rh_superiortemporal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower rh_superiortemporal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|rh superiortemporal|lower|ad is associated with lower rh superiortemporal cortical regional volume compared with cn after adjustment for age sex education icv,7,llm_priority,106,llm_extended
ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_MMSE_ac6aba6146_atomic_roi_RH_Cont_Par_2,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_MMSE_ac6aba6146,atomic_roi,mmse_association,ADNI_SPM_MATCHED,pooled,spm_thickness_schaefer200_7,thickness,spm_cat12,schaefer200_7network,mmse,age; sex; education,2892,202,RH_Cont_Par_2,RH,Cont,unknown_subregion,Cont,,unknown,higher,t,21.45829856505379,0.3767322946169118,21.45829856505379,6.761273544904008e-95,4.709576745071068e-94,"Higher MMSE is associated with higher RH_Cont_Par_2 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.","Higher MMSE is associated with higher RH_Cont_Par_2 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.9285714285714288,0.8920334556064239,0.5384615384615384,0.7692307692307692,strong,,0.4319838449947505,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,0.9285714285714288,0.5384615384615384,1.0,,0.4319838449947505,mmse,stable_and_transferable,thickness,ADNI_SPM_MATCHED,atomic roi|mmse association|mmse|thickness|rh cont par 2|higher|higher mmse is associated with higher rh cont par 2 schaefer 200 7 network cortical thickness after adjustment for age sex education,7,llm_priority,107,llm_extended
ADNI_SPM_MATCHED_FS8_SCHAEFER7_MMSE_198f984def_atomic_roi_RH_Default_Temp_4,ADNI_SPM_MATCHED_FS8_SCHAEFER7_MMSE_198f984def,atomic_roi,mmse_association,ADNI_SPM_MATCHED,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,mmse,age; sex; education,2892,202,RH_Default_Temp_4,RH,Default,temporal,Default,,temporal,higher,t,14.881550688263884,0.2704584303369456,14.881550688263884,2.5649010842414724e-48,2.878388994537652e-47,"Higher MMSE is associated with higher RH_Default_Temp_4 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.","Higher MMSE is associated with higher RH_Default_Temp_4 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.9642857142857144,0.9098905984635667,0.5384615384615384,0.7692307692307692,strong,,0.4319838449947505,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,0.9642857142857144,0.5384615384615384,1.0,,0.4319838449947505,mmse,stable_and_transferable,thickness,ADNI_SPM_MATCHED,atomic roi|mmse association|mmse|thickness|rh default temp 4|higher|higher mmse is associated with higher rh default temp 4 schaefer 200 7 network cortical thickness after adjustment for age sex education,7,llm_priority,108,llm_extended
OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_13160e92a9_composite_main,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_13160e92a9,composite,mmse_association,OASIS1_baseline,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,mmse,age; sex; education,235,202,,,,,,,,higher,mean_abs_t,6.138842071292184,,,,,"Higher MMSE is associated with higher Schaefer 200 7-network cortical thickness in Default, Cont, and DorsAttn network parcels, after adjustment for age, sex, education.","Higher MMSE is associated with higher Schaefer 200 7-network cortical thickness in Default, Cont, and DorsAttn network parcels, after adjustment for age, sex, education.",True,supported,4,stable_not_transferable,insufficient,False,False,0.942857142857143,0.7,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,stable,insufficient,stable_not_transferable,0.942857142857143,1.0,1.0,,,mmse,stable_not_transferable,thickness,OASIS1_baseline,composite|mmse association|mmse|thickness|nan|higher|higher mmse is associated with higher schaefer 200 7 network cortical thickness in default cont and dorsattn network parcels after adjustment for age sex educat,7,llm_priority,109,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb_atomic_roi_lh_superiortemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb,atomic_roi,mmse_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,mmse,age; sex; education; icv,1272,68,lh_superiortemporal,LH,temporal,temporal,,,temporal,higher,t,13.254546270497286,0.3239985734628915,13.254546270497286,1.205703745493981e-37,1.024848183669884e-36,"Higher MMSE is associated with higher lh_superiortemporal cortical regional volume, after adjustment for age, sex, education, icv.","Higher MMSE is associated with higher lh_superiortemporal cortical regional volume, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.9082337672252546,0.8322546707170053,0.0526315789473684,0.6666666666666666,strong,,0.392566854921748,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.9082337672252546,0.0526315789473684,0.8235294117647058,,0.392566854921748,mmse,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|mmse association|mmse|volume|lh superiortemporal|higher|higher mmse is associated with higher lh superiortemporal cortical regional volume after adjustment for age sex education icv,7,llm_priority,110,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_rh_fusiform,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,rh_fusiform,RH,temporal,temporal,,,temporal,lower,t,-13.095524747221418,-0.8628185678681403,-13.095524747221418,5.773154250864565e-35,5.60820698655415e-34,"AD is associated with lower rh_fusiform cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower rh_fusiform cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|rh fusiform|lower|ad is associated with lower rh fusiform cortical regional volume compared with cn after adjustment for age sex education icv,7,llm_priority,111,llm_extended
ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_8a810a8b86_atomic_roi_Left-Inf-Lat-Vent,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_8a810a8b86,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,diagnosis_binary_mci_cn,age; sex; education; icv,997,64,Left-Inf-Lat-Vent,LH,ventricle_csf,ventricle_csf,,,,higher,t,6.539237067528967,0.3631668203793419,6.539237067528967,9.886848675331829e-11,1.5818957880530926e-09,"MCI is associated with higher Left-Inf-Lat-Vent subcortical volume compared with CN, after adjustment for age, sex, education, icv.","MCI is associated with higher Left-Inf-Lat-Vent subcortical volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,3,stable_and_transferable,insufficient,True,True,0.94828134525475,0.9068834245831966,0.1428571428571428,0.3714285714285714,moderate,0.6571208851751527,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,moderate,stable_and_transferable,0.94828134525475,0.1428571428571428,0.7647058823529411,0.6571208851751527,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|volume|left inf lat vent|higher|mci is associated with higher left inf lat vent subcortical volume compared with cn after adjustment for age sex education icv,7,llm_priority,112,llm_extended
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE_f50acbcf01_atomic_roi_Left-Lateral-Ventricle,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE_f50acbcf01,atomic_roi,age_association,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,age,sex; education; icv,1299,64,Left-Lateral-Ventricle,LH,ventricle_csf,ventricle_csf,,,,higher,t,11.423596215567509,0.2747771645790181,11.423596215567509,7.308205856260849e-29,1.1449522508141994e-27,"Older age is associated with higher Left-Lateral-Ventricle subcortical volume, after adjustment for sex, education, icv.","Older age is associated with higher Left-Lateral-Ventricle subcortical volume, after adjustment for sex, education, icv.",True,supported,1,fragile,fragile,False,True,0.9400711171573062,0.9400711171573062,0.1764705882352941,0.1764705882352941,weak,,0.1405618781356752,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.9400711171573062,0.1764705882352941,0.3529411764705882,,-0.1405618781356752,age,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|age association|age|volume|left lateral ventricle|higher|older age is associated with higher left lateral ventricle subcortical volume after adjustment for sex education icv,7,llm_priority,113,llm_extended
ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD_fb416146ad_group_summary_global_brain_volume,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD_fb416146ad,group_summary,group_enrichment,ADNI_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,diagnosis_binary_ad_cn,age; sex; education; icv,660,64,,,global_brain_volume,global_brain_volume,,,,lower,mean_abs_t,2.5338454598744407,-0.1869764877323216,,,,"AD-versus-CN effects are concentrated in global brain-volume measures, where 6/16 regions meet support criteria.","AD-versus-CN effects are concentrated in global brain-volume measures, where 6/16 regions meet support criteria.",True,supported,4,stable_and_transferable,insufficient,True,True,0.9809940174873448,0.925732127240644,0.1428571428571428,0.8181818181818182,strong,0.8837495544091634,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.9809940174873448,0.1428571428571428,1.0,0.8837495544091634,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,group summary|group enrichment|diagnosis binary ad cn|volume|nan|lower|ad versus cn effects are concentrated in global brain volume measures where 6 16 regions meet support criteria,7,llm_priority,114,llm_extended
OASIS1_BASELINE_FS8_CORTICAL_VOLUME_AGE_6d02af05ab_composite_main,OASIS1_BASELINE_FS8_CORTICAL_VOLUME_AGE_6d02af05ab,composite,age_association,OASIS1_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education,235,68,,,,,,,,lower,mean_abs_t,6.154449593777963,,,,,"Older age is associated with lower cortical regional volume in temporal, frontal, and occipital regions, after adjustment for sex, education.","Older age is associated with lower cortical regional volume in temporal, frontal, and occipital regions, after adjustment for sex, education.",True,supported,2,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.39309272054051986,0.4285714285714285,0.7142857142857142,strong,,0.7692865955465649,E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.4285714285714285,1.0,,0.7692865955465649,age,fragile,volume,OASIS1_baseline,composite|age association|age|volume|nan|lower|older age is associated with lower cortical regional volume in temporal frontal and occipital regions after adjustment for sex education,7,llm_priority,115,llm_extended
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE_f50acbcf01_atomic_roi_Right-choroid-plexus,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE_f50acbcf01,atomic_roi,age_association,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,age,sex; education; icv,1299,64,Right-choroid-plexus,RH,ventricle_csf,ventricle_csf,,,,higher,t,9.51600757341518,0.2445293549645773,9.51600757341518,8.458960126379779e-21,5.679587513426423e-20,"Older age is associated with higher Right-choroid-plexus subcortical volume, after adjustment for sex, education, icv.","Older age is associated with higher Right-choroid-plexus subcortical volume, after adjustment for sex, education, icv.",True,supported,1,fragile,fragile,False,True,0.9400711171573062,0.9400711171573062,0.1764705882352941,0.1764705882352941,weak,,0.1405618781356752,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.9400711171573062,0.1764705882352941,0.3529411764705882,,-0.1405618781356752,age,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|age association|age|volume|right choroid plexus|higher|older age is associated with higher right choroid plexus subcortical volume after adjustment for sex education icv,7,llm_priority,116,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_lh_rostralmiddlefrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,lh_rostralmiddlefrontal,LH,frontal,frontal,,,frontal,lower,t,-7.602714720439334,-0.5213598345610768,-7.602714720439334,1.0106763937182737e-13,2.5454072138089853e-13,"AD is associated with lower lh_rostralmiddlefrontal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower lh_rostralmiddlefrontal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|lh rostralmiddlefrontal|lower|ad is associated with lower lh rostralmiddlefrontal cortical regional volume compared with cn after adjustment for age sex education icv,7,llm_priority,117,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI_33363e6dbd_atomic_roi_rh_temporalpole,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI_33363e6dbd,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_mci_cn,age; sex; education; icv,997,68,rh_temporalpole,RH,temporal,temporal,,,temporal,lower,t,-4.385991818052843,-0.2774550282337168,-4.385991818052843,1.2780567586675422e-05,5.431741224337054e-05,"MCI is associated with lower rh_temporalpole cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","MCI is associated with lower rh_temporalpole cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,3,fragile,insufficient,False,True,0.896351136964569,0.6528228423101882,0.0256410256410256,0.4814814814814814,weak,0.5672425947566304,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,fragile,weak,fragile,0.896351136964569,0.0256410256410256,0.1875,0.5672425947566304,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|volume|rh temporalpole|lower|mci is associated with lower rh temporalpole cortical regional volume compared with cn after adjustment for age sex education icv,7,llm_priority,118,llm_extended
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE_f50acbcf01_atomic_roi_CSF,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE_f50acbcf01,atomic_roi,age_association,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,age,sex; education; icv,1299,64,CSF,,ventricle_csf,ventricle_csf,,,,higher,t,9.413467589388048,0.240688942494317,9.413467589388048,2.1174663457881886e-20,1.1057879805782765e-19,"Older age is associated with higher CSF subcortical volume, after adjustment for sex, education, icv.","Older age is associated with higher CSF subcortical volume, after adjustment for sex, education, icv.",True,supported,1,fragile,fragile,False,True,0.9400711171573062,0.9400711171573062,0.1764705882352941,0.1764705882352941,weak,,0.1405618781356752,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.9400711171573062,0.1764705882352941,0.3529411764705882,,-0.1405618781356752,age,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|age association|age|volume|csf|higher|older age is associated with higher csf subcortical volume after adjustment for sex education icv,7,llm_priority,119,llm_extended
OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_MMSE_f3b5d0d703_composite_main,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_MMSE_f3b5d0d703,composite,mmse_association,OASIS1_baseline,pooled,fs8_thickness_kong200_17,thickness,freesurfer8,kong200_17network,mmse,age; sex; education,235,202,,,,,,,,higher,mean_abs_t,6.217587329229269,,,,,"Higher MMSE is associated with higher Kong 200 17-network cortical thickness in Default, Cont, and SalVentAttn network parcels, after adjustment for age, sex, education.","Higher MMSE is associated with higher Kong 200 17-network cortical thickness in Default, Cont, and SalVentAttn network parcels, after adjustment for age, sex, education.",True,supported,2,stable_not_transferable,insufficient,False,False,0.942857142857143,0.7714285714285715,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,stable,insufficient,stable_not_transferable,0.942857142857143,1.0,1.0,,,mmse,stable_not_transferable,thickness,OASIS1_baseline,composite|mmse association|mmse|thickness|nan|higher|higher mmse is associated with higher kong 200 17 network cortical thickness in default cont and salventattn network parcels after adjustment for age sex educat,7,llm_priority,120,llm_extended
